X1,X2,X3,lang,C(X),GT
0.05637521730429562,0.4622146824774287,0,es,0.8663275768759402,0
0.08651692250295628,0.4890091962118409,0,es,0.8837868824414347,0
0.12350673389618516,0.185327426753515,1,es,0.8973096208803482,0
0.9067150010005248,0.9935759422945604,1,en,0.942256703884314,0
0.347724614866475,0.31632671327076345,1,es,0.6746460234955199,0
0.4071981786842658,0.29425859465421833,0,es,0.826112833063257,1
0.18597786422641804,0.5839745920133627,1,en,0.9186307516554328,0
0.5027473454200855,0.1480703379186964,1,es,0.9247224929845237,1
0.13882150040688646,0.8903520825075106,0,en,0.7313872403480215,0
0.5776711998925432,0.14599105041189642,1,en,0.8377888484872357,0
0.2297037104046814,0.7382526882334065,0,es,0.911158490820683,0
0.4495263610482736,0.6314241137864767,1,en,0.7194586581022683,0
0.6243908987704708,0.8420086206854251,1,en,0.9849276322614385,1
0.991380119773687,0.513107466917733,1,es,0.9674178200896866,0
0.6848163025833858,0.060567543292542214,1,en,0.9780592647068239,0
0.7220447771873575,0.8056371278819706,0,en,0.7810459197009321,1
0.2585445720747436,0.8820584079160546,1,es,0.48993693386388704,0
0.09810213935178269,0.9782266887583702,0,es,0.7504151810210965,0
0.23647724118662694,0.3050622889732537,0,es,0.6713407787493573,0
0.7888769694623822,0.8342727333001843,0,en,0.963972108249284,0
0.16037138384042993,0.4798818426487912,1,es,0.9926228951954127,0
0.7779706288552665,0.7230311156095999,0,es,0.6320116883759457,0
0.43541884954858745,0.17236333501543888,1,en,0.8258969199830991,0
0.7798958112145282,0.873089098379743,0,en,0.8019068288492319,0
0.2527190852615121,0.28563502482851166,0,es,0.8502461541559218,0
0.35456308461483277,0.9783183203705288,0,es,0.9178214132921135,0
0.9341430157220901,0.008389843013521081,0,es,0.8395767530369262,0
0.29785970326580447,0.205604407763732,1,es,0.8830158007455424,1
0.0874995581192799,0.2765469299125686,0,en,0.9564926650672563,0
0.3384726180632113,0.6854860228569107,0,en,0.9440922542364293,0
0.1890575518298977,0.3992837038175209,0,es,0.9109170833830191,0
0.7742228286432284,0.4214024426780766,0,en,0.9054853858958153,0
0.1791259359269779,0.3021269621937748,0,es,0.9049791749891478,0
0.7545428176436739,0.3732183772621106,1,es,0.9413182708503456,0
0.25949029417577274,0.45122107778969434,0,en,0.7445914803556061,0
0.6099684311517372,0.07252847308519939,1,en,0.7159295592548567,0
0.8015221014260001,0.8084195205307559,0,en,0.9244476846089837,0
0.19353366365624436,0.4660359719624273,1,en,0.6827862385060601,0
0.43432504900887603,0.0649448799836394,0,es,0.85925047881522,1
0.6714479671966768,0.4644406754558147,0,es,0.8253315432888754,1
0.3299563189074479,0.36022833448210534,0,en,0.7668772253268312,0
0.6608377940356086,0.1419628585287055,1,es,0.7544618344951338,1
0.9977124054672226,0.7131942825108551,1,es,0.8401072429999253,0
0.36382765261774974,0.0779291596761097,0,en,0.9053013146966697,0
0.2897668173021488,0.5393849998174176,0,en,0.9336019374224258,0
0.28216845801599244,0.20674975838439824,1,es,0.978591798866678,0
0.23483731173651246,0.8569907604372693,0,en,0.8443887657279477,0
0.6668660150625451,0.8370208905624286,0,es,0.6749647476306493,0
0.36984362766933043,0.10068636290222521,0,en,0.8514025913544999,1
0.6942024412737562,0.1870991255588531,1,es,0.8942632262111666,0
0.17189595412330938,0.9870271791268188,1,es,0.8626976165997503,0
0.7759505942695168,0.621645618850829,1,es,0.8557940774043122,0
0.5867212926526997,0.11348724539155342,1,es,0.8643478257142794,1
0.9839464646267521,0.6971666239081259,0,es,0.9324118404519435,1
0.36243916687600275,0.836214050056647,1,es,0.9548811059696933,0
0.5317781394946949,0.809427658893321,0,en,0.9163086946096054,0
0.8313851666121496,0.11814148980927941,0,en,0.9195565295335604,0
0.9998895746951997,0.02210995217025602,1,es,0.80582902265315,0
0.0829860350210152,0.4245556158703926,0,en,0.9131985470734979,0
0.7180407536520808,0.9189628004955073,1,en,0.782231456820055,0
0.11932488200462998,0.9578274552241567,1,en,0.939292739230518,0
0.8252086849107624,0.9146521348814018,1,es,0.8690374833482467,0
0.8740269039960366,0.23734905059809852,1,es,0.8166704554212476,1
0.39015013170054436,0.8393248769011004,1,es,0.9081485109341179,1
0.9794362047781539,0.8041918564367074,0,es,0.7556110354546757,1
0.10969077690139639,0.07483117759266611,1,es,0.7652723273764308,0
0.1360689526583273,0.7067846150419586,0,en,0.9008701271312758,0
0.9838863762106888,0.9151708233992953,1,en,0.8272238986500806,1
0.9138825203305158,0.24376384224407166,1,es,0.7855432738811645,0
0.3714383286859908,0.053735953708265005,1,en,0.8178583755177596,0
0.7764701496034404,0.708424354450118,0,en,0.7484310538097441,0
0.02121244653919696,0.7605894490286397,0,es,0.8842037107873635,1
0.726409307686684,0.2374153851971783,0,en,0.8650833170377076,0
0.8549247014541133,0.5054136606481054,1,es,0.9359810326884019,0
0.20202512003355222,0.1432124853514961,0,en,0.8894775831581654,0
0.012187403890098647,0.8589024456422758,0,es,0.8403691012774118,0
0.4069803422271612,0.01689479713341291,1,es,0.9362639566861484,0
0.4767647569397977,0.8222916484028738,0,es,0.8278644754034324,0
0.4636592061223199,0.872577322109619,0,es,0.9217247435313232,1
0.7741885965635757,0.9587763478267016,0,en,0.7596573488627631,0
0.5304766538247615,0.2951523911434544,0,es,0.8936768948353266,0
0.04953266680395352,0.9230385116061712,1,en,0.715767074787865,0
0.24910570196923165,0.6833965935230163,0,es,0.7299415057742175,1
0.43928861789635343,0.274470569412798,1,en,0.48666021575417134,1
0.17960347472087335,0.6937771223902283,0,es,0.8901504241278423,0
0.8927630453588252,0.6481329111340847,0,en,0.8918348135556776,0
0.0958687884778251,0.7701842708499125,0,en,0.9480953527647745,0
0.4672065161882858,0.14021619881028546,0,en,0.7173311830437796,0
0.8750588494868607,0.26376556432594256,0,es,0.9317665646437936,1
0.2810884817072926,0.07242647683301706,0,es,0.9167080787828641,1
0.6733861248126464,0.897577670974583,0,es,0.8435520238925536,0
0.5433523935924157,0.9144687767953994,0,es,0.500332578396719,0
0.9889402952088475,0.302727133754188,1,en,0.710969961059563,1
0.6958779356974254,0.7188718895572406,1,en,0.8915329437043942,0
0.24891970511801909,0.5604786679776219,0,en,0.8894025758538477,0
0.35088194745510104,0.2639600598167766,1,es,0.6741924111015332,0
0.6602007987324542,0.6724976731576201,1,es,0.9429753616678431,1
0.4635885024963676,0.9787861736187664,1,en,0.7069575949939014,1
0.741706281887825,0.6102785210832089,1,es,0.9227737374441092,0
0.5583756345986268,0.6050949805150291,0,es,0.9562971212941517,0
0.6430999604446768,0.015643931321433047,0,es,0.7822585133652461,0
0.6569503491027235,0.9715946496667344,1,es,0.9700948242671209,0
0.9070048863313068,0.8655544300171865,0,es,0.9731507750563183,0
0.6931095574530572,0.9729968789536253,1,es,0.6967183358986829,0
0.438815018264739,0.26602412896388095,0,en,0.9631536079417999,0
0.0021978659147774415,0.9211420721538137,1,es,0.6547381990308934,0
0.5834456196193705,0.6338748569551934,1,en,0.9212319991842677,0
0.5439693769097221,0.7687276917904362,1,en,0.870864831317281,0
0.9055642745187933,0.5769977313076493,1,es,0.54426538426531,0
0.9241812657902304,0.5227483625514651,0,en,0.8766720104598351,1
0.8609900934331778,0.8096608287537012,1,en,0.4863028926949699,1
0.1444413844893392,0.22695127833100148,0,en,0.7541360684546543,0
0.7468220420792203,0.9612344348603583,1,es,0.8504468386689698,0
0.7814382067796719,0.022248640090371197,0,en,0.8060738389008063,0
0.147000395781809,0.01133686544063428,1,es,0.8519504557044456,0
0.8490617456901588,0.6559338756040921,1,es,0.8744230341814124,0
0.27262864646040497,0.5725427281387967,0,en,0.7112047827347933,1
0.025936683407671968,0.1406414950190672,0,en,0.8593015250521994,0
0.42075857709666376,0.8497059082122141,1,es,0.8165722606522924,0
0.6913477160211465,0.07671878536224919,0,en,0.7028358970982338,0
0.9931413391147748,0.20547758695144636,1,es,0.9688465729688511,0
0.8187306785508823,0.8897328558389143,1,es,0.7958850458567606,0
0.24595034676916072,0.719102564546087,1,en,0.9505157954947262,0
0.9684349741443661,0.0010656158799160487,1,en,0.8981030353679623,0
0.8104172648780502,0.5663379844056992,0,es,0.8864943347635009,1
0.2868138445826879,0.4297175199391188,1,en,0.8577557096583517,0
0.5573267493222814,0.14035919412791187,1,en,0.9540925734877532,0
0.3866458936172489,0.6069419025653551,1,en,0.8326439715748608,0
0.3723500626361753,0.6442907220422117,1,es,0.9365022051041914,0
0.7101574759624748,0.5609251900434694,1,es,0.7366729414044776,0
0.144907960627621,0.38740796394611177,0,es,0.8688732388457604,0
0.9764694974081632,0.6415934783642879,1,en,0.5890056207618712,0
0.9301446141996903,0.8389709610866594,1,es,0.821534212293532,0
0.1250127381123296,0.3449437234527961,1,en,0.7382043198239103,0
0.12851147014152198,0.4235585538561655,0,es,0.9698337089759396,0
0.32121690002060865,0.6380050285579071,1,en,0.7699788796944299,0
0.17129328443378045,0.4566554186653471,0,es,0.9309700558920331,0
0.9341183260769157,0.7602258836199187,0,en,0.43012303285375986,0
0.028056100769974668,0.4848245833047976,0,en,0.9382977264813914,0
0.4284967762794435,0.5543081476540522,1,es,0.9788388066102567,0
0.02607804230034072,0.28402336381211823,1,es,0.8585314283758884,0
0.9468692229302517,0.5665055523024978,1,en,0.9042109366209139,0
0.7656824941456776,0.28431161609858724,1,en,0.8914216746491154,0
0.9919735223503363,0.725868396024567,0,en,0.8166021241587191,0
0.04536451334951752,0.017077051404191912,1,en,0.8153756172324502,0
0.525370935994855,0.5693900245531806,1,en,0.7000825324399624,0
0.14075041826163315,0.8570797198003324,0,es,0.8627973797155435,0
0.622013554909018,0.07481531377167128,0,es,0.9369059066400675,0
0.5306522884153301,0.800803197614973,0,es,0.7332175771451916,0
0.836841595692657,0.07622050529717683,0,en,0.6723040966764465,0
0.9662314899346042,0.290726919492283,1,en,0.932349960355462,0
0.13623418497305617,0.8718156297608625,1,es,0.9169741863458402,0
0.31602320642999226,0.3992866034355004,1,es,0.8641362869763601,1
0.2696422352364469,0.9991320814168574,0,es,0.9253744623296056,1
0.9295284459817817,0.3141853190110815,0,en,0.8402548656394977,0
0.49018686143224,0.9290912669884328,0,es,0.885425871932433,0
0.7370462560632107,0.6321855634351963,0,es,0.9240669094432679,0
0.80885350658715,0.85389735427159,0,es,0.8468638534236216,0
0.06139368854686822,0.2311591619632829,1,en,0.8930625232354101,0
0.7086623237074627,0.8674337325131161,0,en,0.9714297002447021,0
0.4431746148768213,0.8071441514135653,1,en,0.7474543000724124,1
0.96328323410198,0.47349794928486977,1,en,0.8258814567754099,0
0.8717123858856506,0.5217289726171289,0,en,0.9842477455501654,0
0.8476532885149072,0.3209142448533482,1,es,0.8656569371603448,1
0.11669561955646557,0.3365089986898995,1,es,0.8258312196568206,0
0.047114707488627894,0.07401100555979223,1,en,0.8931179198672455,0
0.7388866081042054,0.32597637075139363,1,es,0.8844857324700781,1
0.35018921450733165,0.18979121863037274,1,es,0.9084603750783298,1
0.5130332815346186,0.02666575140112515,1,en,0.8714262677008884,0
0.5887200060912529,0.763207077235567,1,en,0.8503336138753994,0
0.7444635227308876,0.7031040561750324,0,en,0.9050108244919061,0
0.11958750966935427,0.6414860845108162,0,en,0.9607497738299999,0
0.6193178492047474,0.3873709981097242,1,en,0.6252846142206667,0
0.11562108189721299,0.7049890578119392,1,es,0.9622839793471626,0
0.8983067307873864,0.031445505605005586,0,en,0.872438158654329,0
0.02818503073285139,0.7985287878752644,1,en,0.8763164160628062,0
0.33102259252745025,0.15454963791714438,1,es,0.5861279975172363,0
0.6133087171195085,0.20399722882613158,1,en,0.9631422573632398,0
0.06580077337441692,0.39846904669869976,1,en,0.6836273406304026,1
0.5982426835978943,0.2654384642213675,1,es,0.7371226965393871,0
0.4710581460085922,0.13731084095271306,0,en,0.9222794331747729,1
0.6499725442723161,0.5671887985816878,1,es,0.7514217601162752,1
0.07894865981915666,0.769818333074253,0,es,0.8223796656088276,0
0.8476043429813414,0.06634899401569494,1,es,0.8516344236622079,0
0.6159975180770738,0.8821978641740977,0,en,0.8735226234208443,0
0.3928079266699145,0.5492168414116426,0,es,0.7525374070280283,1
0.5356493561784988,0.8400427673226496,1,en,0.9088531766795434,0
0.6050558975584649,0.2063494057375479,0,en,0.7836044071533197,0
0.24700597038219663,0.821116199796243,1,es,0.8296497150540209,1
0.8657354233299651,0.05928209711643451,0,es,0.8654580310540098,0
0.9329791915636462,0.5347857475041646,1,en,0.873597674101217,0
0.26292531719230483,0.6216542794103146,0,en,0.8324557630828644,0
0.6883125712644128,0.2813049390834239,1,en,0.8934257456331856,0
0.529389279147246,0.20743371318022752,1,es,0.8115964647582786,0
0.6112535484152618,0.8722423515094527,0,en,0.823781798357353,0
0.2809056660437882,0.8057940591932802,1,es,0.9263749857816145,0
0.9223912759601702,0.4098012396979107,0,es,0.7404964556696128,1
0.20117729039877263,0.2312852300756485,1,en,0.7903091982346765,0
0.0798913313745655,0.963418263399331,1,en,0.7361850240764735,0
0.4921512401441136,0.460335775036648,0,es,0.894584401146774,1
0.04987248100801189,0.12693214150897192,1,en,0.8608677499271453,0
0.4439813409588209,0.1549408488364853,0,es,0.7609396864945617,0
0.09081635983243985,0.4668422062287403,1,es,0.926060770241135,0
0.9188972212055303,0.47855235820465436,1,en,0.824739382477163,0
0.7232616961675924,0.4488922526413134,0,es,0.9764736373310487,0
0.8337559085934724,0.623947801749956,0,en,0.9834803718524333,1
0.9562315127797467,0.15565629430211125,1,es,0.8340564518143017,0
0.04686157121608725,0.6179967580454977,1,es,0.8012356758267268,1
0.7035166415138393,0.544561674258693,0,es,0.8456471291702606,0
0.2677915896067613,0.7454662433181413,1,es,0.8922484827671738,0
0.5014672739746923,0.3415178207462811,0,es,0.8432678732825966,1
0.36055033603817865,0.3183962875084032,0,en,0.8688100439954962,0
0.8699636136285627,0.30221943982610855,0,en,0.917505182911718,0
0.17392409689674193,0.8961515263338795,1,es,0.7568377519527305,1
0.7627107464712023,0.2458587985666949,1,es,0.8643186149035227,0
0.9595374854192595,0.4396730147845973,1,es,0.7740766525643569,0
0.8473002922950331,0.9254584306006153,0,en,0.840653896322722,0
0.7493899555883543,0.07306820216146359,1,en,0.63813571838601,0
0.3198255715068451,0.8171026233815135,1,es,0.9835733364166297,1
0.3341359329409018,0.5266866539071128,1,es,0.9462645427944616,0
0.6786887238984208,0.013461288520878467,1,es,0.5866824734527407,0
0.4494442750898128,0.11424337939834495,1,en,0.8456847871449144,0
0.49694472749574903,0.38888337467126244,0,en,0.9431653221703618,0
0.47482118698984965,0.776951549857059,1,en,0.7214639100343593,0
0.3356341312991805,0.8949606776335628,0,en,0.8190198132828088,0
0.47393769437686184,0.2108209282262009,0,es,0.731294124233427,0
0.9678897956973431,0.6940529375653851,1,es,0.886004517875846,0
0.528254479587012,0.16918908111017872,1,es,0.9272244259634331,0
0.20972939325762996,0.47199126495403,0,es,0.7891018517757804,0
0.6060365622702126,0.19139371819024853,1,es,0.7793950698345424,0
0.043385122773165086,0.9686092505088705,0,es,0.9159114661269209,0
0.8273878548171864,0.09533581381198253,1,es,0.45903735383246425,0
0.6641300032662153,0.8832775964280484,1,en,0.9441743561331541,0
0.14307883716671665,0.08905619386818098,1,es,0.5289251850700308,0
0.2882194462155949,0.7016629676695697,0,es,0.9626422129426826,0
0.011574611128906565,0.9481207183524013,1,en,0.8353995085908748,0
0.06767396882387655,0.698738412762861,1,en,0.952855205756753,0
0.7721759345303151,0.6239863504002718,0,es,0.8058552475596378,0
0.8528878872369551,0.7101429280527082,1,es,0.8504932919695034,1
0.7821162000241509,0.3573944243379735,0,es,0.8219855604353478,0
0.7719199476006325,0.8718914679443683,0,es,0.7687618847875435,0
0.2532675170278097,0.5277269030960627,0,es,0.8603634676720776,0
0.42396373484937955,0.5062675289292015,0,en,0.9057680586081427,0
0.16816658417137553,0.9016286323426767,0,en,0.9621978701034185,0
0.9973876813234135,0.8428031056306567,0,en,0.9063963542595999,1
0.20808801818074552,0.06788325971295905,1,es,0.909262147396635,0
0.4963322649012868,0.7004345973572379,0,en,0.7348663589847828,1
0.6050984620531433,0.12878722647013963,0,en,0.8886997307966938,0
0.4912386309816067,0.3960728736425715,1,en,0.6636582971147391,0
0.846078260916872,0.5526346706205296,0,es,0.8280774978178367,0
0.22057407317505018,0.336090965213624,0,en,0.7115307672608476,0
0.6664240180097886,0.03927363652003446,1,en,0.711690212934575,0
0.21747498155349898,0.7826754967200148,0,en,0.7140736501641606,0
0.8189532116498119,0.8521548178487218,0,es,0.9206940577270911,0
0.05690638389423186,0.0904717610535003,1,es,0.9112027099276666,0
0.67391726370445,0.3030290878760683,1,en,0.7997030473862866,1
0.5029721324844002,0.34374739546290545,0,en,0.738870757879506,1
0.8454035272437154,0.33257012953782206,0,en,0.8314871548091638,0
0.522339192253239,0.2627441373615592,1,en,0.8694490881226177,0
0.7925299238486126,0.41731248792328557,0,en,0.7044740611291023,0
0.1278738434293205,0.4017359508107533,1,es,0.8347228171964357,0
0.2968819541268566,0.8138146935884704,0,es,0.9098024416422672,0
0.6493803492936434,0.6791345493258745,1,en,0.9630301048857555,0
0.8254934873064601,0.9165652635909779,0,es,0.8955870887613425,0
0.04047684176960842,0.7375878734781095,1,es,0.7785714596572425,0
0.31978915436969024,0.5763910775705022,1,es,0.6548893978300016,1
0.7598298585395106,0.717330410907353,1,en,0.8490143560624106,0
0.6309548507672477,0.5604743910058442,1,es,0.899188007447812,0
0.6863115961437121,0.4067501301675249,1,en,0.7977003701600562,0
0.8669062852839045,0.32179650666462,0,es,0.9417637566606747,1
0.6715709718345597,0.8339605339220895,1,en,0.7890018291401348,0
0.12451485649464322,0.836674094245992,1,es,0.8840678075335977,0
0.48280258295442224,0.9283750881776222,0,es,0.9294904502167537,0
0.402794553144756,0.8627120009859088,0,en,0.6615119024955665,0
0.04812964506157491,0.7802936548748894,0,en,0.9236185516890603,0
0.6552233923802868,0.02481911238613599,1,en,0.9241284033856968,0
0.10888118042371964,0.1197432210659447,1,es,0.8506572103959664,0
0.4196213141428954,0.44630990996366104,0,en,0.9071263849664107,0
0.23124909813776529,0.6052390806736985,0,en,0.9720737935429593,1
0.9544703092106522,0.6712585086058619,0,en,0.9380869412868842,1
0.12853684343809813,0.5933380687842981,0,es,0.8714661276149066,0
0.6943767722532156,0.30452815238122843,0,en,0.8452022008085579,0
0.08182570901164332,0.473840973402615,1,en,0.9854895287610204,0
0.7603331556913643,0.10156956101820558,1,en,0.5781669829798797,0
0.07513559814757076,0.9842968296806578,0,es,0.9099043232437193,0
0.977640047838745,0.6785923604807673,1,es,0.9478221929055638,0
0.17719733434178675,0.7357294824525078,1,en,0.7712732172676887,0
0.4463717370881375,0.09810419922067415,1,en,0.7510296009839176,1
0.4553400380373608,0.7445265473211993,0,en,0.9456556441372997,0
0.9751527551308707,0.22091559838213148,0,es,0.6953074357409098,0
0.6182497746517143,0.05727994802489189,0,en,0.9181764484644958,0
0.7282354492855472,0.6697790114131094,1,es,0.7000270785017708,0
0.15650105397025238,0.884748771104126,1,es,0.7086359838826574,0
0.9480165252737712,0.5896097832834234,0,en,0.6677651240676146,0
0.9241722789289497,0.9526351292786802,1,en,0.7602374978875783,0
0.487558494625116,0.1550742744161394,0,en,0.8116190542327658,0
0.9816618251680953,0.20076466110580526,0,es,0.7330163167295274,0
0.6937420690769134,0.30512062080266567,1,en,0.8559303923395621,0
0.14975119403417636,0.8321560162685199,1,en,0.9816207709086916,0
0.602162602267761,0.8472815993147976,0,en,0.7906618463476204,0
0.8301606123054944,0.4718822205369775,0,en,0.4976481670740148,1
0.207028367009084,0.7041468080184761,0,en,0.8938585791136959,1
0.22438816198914946,0.5234534660689023,1,en,0.9127075833379549,0
0.21855174074274442,0.8684951103079995,1,es,0.7426116431810671,0
0.2296786852299214,0.49954113570532965,0,es,0.8025982885942435,0
0.3394500853355462,0.7406853738354926,0,es,0.6428397328228059,0
0.39134109177381304,0.5396403521466737,1,es,0.8175389187793983,0
0.6891615770851627,0.5412965008962191,1,es,0.8961429653089873,0
0.7782935198318168,0.3382768826496414,0,es,0.6871248402229367,0
0.41112816788447315,0.46424501530621287,1,en,0.896721488873845,1
0.9002001816767483,0.18682884757420648,0,es,0.8386330619290835,0
0.5246918662626746,0.018381325303708063,1,es,0.8975536025370124,0
0.08553869310344042,0.9810093223307379,0,es,0.7334107810242305,0
0.6640415779705886,0.7730870145579598,0,en,0.9089182914125412,1
0.7984412905573713,0.36707158443496535,0,es,0.8277257377156477,0
0.6836382513091857,0.025532780851489356,1,es,0.8745376118955809,1
0.5883630345753034,0.019738262829785302,1,en,0.9519231033779223,1
0.03634163963074122,0.1585997740148407,1,es,0.9673904965533766,0
0.5031990637378693,0.9523016590657027,1,en,0.9826686212845348,0
0.012902076817590702,0.895287096791263,1,en,0.8488909374156712,0
0.23813101495582245,0.18391495375312017,1,en,0.646313179405676,0
0.617211587598025,0.47559542045101333,0,en,0.8569256639997155,0
0.1714790360620888,0.3869835586141621,0,en,0.8500052057032269,0
0.3848258645237862,0.748306708052802,0,es,0.9292889790789723,0
0.7138934033511579,0.22119361570879992,0,en,0.9650867904536222,0
0.7040056316128682,0.46430091804418117,1,en,0.8232650644626944,1
0.8086351453890508,0.2562222388419245,1,en,0.8750422896772873,0
0.32816797182254986,0.3505355532451373,1,es,0.8294321627467544,1
0.09550784669670365,0.8112472080488256,0,en,0.7943040374825295,1
0.38970685263680893,0.5990667916632889,0,en,0.8613469575480452,1
0.2904073792129691,0.30168705464165435,1,es,0.7914967256776346,1
0.8209520004011938,0.7870605161355378,0,en,0.9408403002445125,0
0.22312232624336714,0.7588089982965324,1,es,0.803400278256179,0
0.669782923213536,0.7383407280182989,0,es,0.9699165675513274,0
0.054434156500743236,0.7852103203263741,0,es,0.8519647837162928,0
0.6388366560518036,0.21383303514230845,1,es,0.9018968858010906,0
0.02500471852748598,0.9267219066450615,1,en,0.9404250006946175,0
0.7879238100886431,0.025714253094439754,1,en,0.9484398252521518,0
0.05240151072951782,0.5001461702912349,0,en,0.96594915568388,0
0.4897685294789502,0.23012105721136566,1,en,0.8174206860162399,1
0.25335838654266973,0.7473808207373134,0,en,0.7526698874104648,0
0.947365196289877,0.9301329756232524,0,es,0.8547017758928621,0
0.22505553682604307,0.9852217515221043,1,en,0.9663624155669127,0
0.842574331771471,0.9137707558052077,0,en,0.9245834355348922,0
0.4809366758795751,0.8396222196892654,0,en,0.7108577201397219,1
0.7999989251633437,0.5821681270212051,1,en,0.8469391683684659,0
0.1315585645789592,0.09976014602380645,0,es,0.7466338442431094,0
0.6037843110689206,0.718297736307002,1,en,0.6486202803436683,0
0.5875174302167375,0.3877011074380373,1,es,0.5840306143922918,0
0.38770419773652554,0.7742521802968364,1,en,0.9716582142733202,1
0.7233717441171317,0.9615039285663924,1,es,0.9366375549356667,0
0.48422219738630146,0.9378322025389211,0,es,0.6606395710828148,0
0.029011698652644635,0.45970839960142473,1,en,0.8029295357026697,0
0.38951542933752215,0.3038174946838903,1,en,0.808687605656917,1
0.2230025829495641,0.8510485640415403,1,es,0.8680657246100751,1
0.7154136829947373,0.9359395186548501,1,en,0.9096813098537869,0
0.9410225284614439,0.8470654621323949,1,en,0.9387375658601894,0
0.3744905848745287,0.5460992086093778,0,en,0.9072193991729963,0
0.03958727707775567,0.3370493096336302,1,en,0.9664169658624526,1
0.6090348819768702,0.6340495940830996,0,en,0.9256147945142742,0
0.5157356900854366,0.5325737035032777,0,es,0.7036200534661107,0
0.1837252455602123,0.49876778361625496,0,en,0.8014152495079601,0
0.3714579234120433,0.8171069532187744,0,es,0.8841901924522665,0
0.6597766372270305,0.4272535086741863,0,en,0.6649681031254202,0
0.9581760420540278,0.5131536983069295,1,es,0.8787048100364151,0
0.7331524261422003,0.12790356697166494,0,es,0.8249300050515378,0
0.3295864341529513,0.21374212926980685,0,es,0.9195433432447359,0
0.7448546231549876,0.7760954725210898,1,es,0.7960966421142465,1
0.17598148034754624,0.4489195500397136,0,en,0.88669607314598,0
0.1684764978650879,0.22489836128552887,0,es,0.9207661060833334,0
0.12388837839486966,0.809670942120595,0,es,0.8224268712344628,0
0.1019379799921355,0.4647494605800231,0,es,0.7521117037315146,0
0.5504906570299881,0.5985898808518082,0,en,0.591387156481822,0
0.3165998711196907,0.21700329463483436,1,es,0.8586034270893336,0
0.8982343462761275,0.5424857259318172,1,es,0.9287548666309863,0
0.5024574873035254,0.3179079321529289,1,es,0.9001998994206688,0
0.6683047428096053,0.8070567742020294,0,en,0.5283746146329393,0
0.7700150258802426,0.7811915019523734,1,es,0.9689325151987568,1
0.6100544659388026,0.38821627569307027,1,es,0.962743041105245,0
0.8633581122642329,0.8513541470039322,1,en,0.8033346156709258,1
0.0949509208579361,0.8902448281123838,1,en,0.7583243367009471,0
0.12805702966288546,0.05181047833985297,0,en,0.651506672788842,1
0.33571001444183857,0.21426199308365457,1,en,0.8101744978943807,0
0.09070722912130258,0.1576047572305519,0,es,0.7499511158905865,0
0.8328785887399127,0.17597045107790998,1,es,0.8742945049865513,0
0.7354679926291262,0.33364110785954393,1,es,0.8835505049395042,1
0.9356303022541441,0.4999943051166936,0,en,0.6489560275819253,1
0.13531367026437202,0.831844028086362,1,es,0.8506855498682061,0
0.14171185537562947,0.2776009412283619,1,en,0.9308563321930357,1
0.11074472026023374,0.9850993748735547,0,en,0.8093814407330931,0
0.3338066943642185,0.8256661380231246,1,es,0.8128478772059866,0
0.3863814729940134,0.9388308659992478,0,en,0.8645950001518126,1
0.8364239447501608,0.7751414813976909,1,en,0.9308205427608842,0
0.192113789118046,0.2040802160490196,0,en,0.9436184458222392,1
0.6116719051158279,0.12203591527891189,0,en,0.8500393321205088,0
0.8295018300815657,0.2725812179996684,0,es,0.775691533413075,0
0.00031556948091793213,0.4613980548147488,1,es,0.9901837732420491,0
0.7237454343717292,0.0992615851832237,0,en,0.8470993753635623,0
0.8601105658708249,0.32452002706735406,1,en,0.8548493789313644,0
0.9991147822105324,0.19539999824186916,1,es,0.8668050192265102,0
0.7385394299599153,0.40842131190131836,0,es,0.8280524376557012,1
0.21760990552693682,0.00907745744174826,0,en,0.7494909120629802,0
0.26592111936332463,0.7616414717786069,1,es,0.6742162594857717,0
0.32871395100788825,0.7535533467996928,0,en,0.8682309416169968,0
0.5045923436351104,0.7934615730677638,1,es,0.6446311504470313,0
0.10181838464129223,0.7394803497240328,1,es,0.965105794878889,0
0.7744249934811406,0.15086350441007457,1,es,0.7679897488302566,0
0.6227850550330392,0.7857271098373333,1,es,0.7354159962917708,1
0.10815441700954154,0.9456451948007423,0,en,0.9302698651918403,0
0.11362906374696036,0.10459365989617209,1,es,0.722118995940527,0
0.5880707111898011,0.07749057609116616,0,es,0.8274428319588288,0
0.609591971846769,0.9673015680072443,1,es,0.9117641004335335,0
0.9913721544346386,0.5428044346545983,0,en,0.8891692341255109,0
0.8820138520954386,0.4267497838544776,1,es,0.7076553703713926,0
0.18479553522113112,0.45085968544369215,1,en,0.9114800316992304,0
0.20045971592330236,0.18323617427735883,1,es,0.9672111948653208,0
0.13983966351993438,0.6294149390538234,1,en,0.9678636980433717,0
0.9607907966309086,0.4318766280352949,1,en,0.9080645903841141,0
0.19731175799851552,0.3910599777180268,0,en,0.7231241897882116,0
0.4909459421444863,0.14485769545229477,0,en,0.8240399678330556,0
0.19406573021521434,0.7835088042246472,1,es,0.754205545189055,0
0.46445982129003105,0.693398582898017,1,es,0.6327244274126519,0
0.41073728687027566,0.6393619441757984,1,es,0.9316563567461886,0
0.5070823875803211,0.848330064400394,0,en,0.7551104665775911,0
0.8855783965929658,0.823885659720071,0,en,0.8573217942231979,0
0.8110843344569011,0.49879481061564834,1,es,0.7556540393093514,0
0.47147359979097947,0.4063323393064252,0,es,0.8849951064568943,0
