lang,UC(X),GT
en,0.4320901600261522,True
es,0.32771033292899815,False
es,0.2947834812394146,False
es,0.6193218370511394,False
en,0.7048223947835315,False
en,0.3760444054172104,False
es,0.18162426417967378,False
en,0.6453749745199389,True
es,0.7654077863931187,False
en,0.7037511854975234,True
es,0.4848167140519645,False
en,0.8869015406786506,True
es,0.1344352626158522,False
en,0.3734908016610602,True
es,0.47657645681217964,False
es,0.29204913051527215,False
en,0.381731722283309,False
en,0.4301516933833323,False
es,0.2397291040889259,False
es,0.5307960069864277,False
en,0.49228399483684027,False
en,0.499852580095534,False
en,0.535558759714698,False
en,0.7500546240300322,True
es,0.3116197968257555,False
es,0.39764751868157333,False
en,0.23520968213748789,False
es,0.28549835266319196,False
en,0.7733447538628822,True
en,0.18827232718052264,False
es,0.19183251328199796,False
es,0.4876506457226012,False
es,0.15528414567381202,False
es,0.6798410127955495,False
es,0.7982398461622757,True
es,0.26695985525574306,False
es,0.4625890986353414,False
en,0.29771352773952636,False
es,0.6772436290582623,False
es,0.7467365681814813,True
es,0.8964045338663914,True
en,0.5593641280662802,False
es,0.7500678301868794,False
es,0.4568293835111078,False
es,0.2279309635515215,False
es,0.9757543976268599,True
es,0.3604785410295315,False
en,0.3143420290438016,False
en,0.11548201255792437,False
en,0.33766457532440053,False
en,0.8927365993389044,False
en,0.4801978211681858,False
es,0.25254864485750067,False
es,0.35019649711738493,False
es,0.16486419011471054,False
en,0.39392404157657207,True
en,0.1808639108252438,False
es,0.3084923966879315,False
en,0.7226057462133822,False
en,0.5364944860483174,True
en,0.8703264074256033,True
es,0.7350891808374702,False
es,0.8304029708937885,False
es,0.43485963373100267,False
en,0.24101394501672246,False
en,0.2511063820911381,True
en,0.40408656935706494,False
es,0.2732099537643916,False
en,0.45245950544549796,False
en,0.7231260392928366,False
es,0.7157517223972484,False
en,0.6811564954095524,True
en,0.679796400241843,True
es,0.2581719700636279,True
es,0.502875958512326,True
es,0.885217662383673,True
es,0.3471556650458661,False
en,0.31423080888335575,False
en,0.2758214481326267,False
en,0.5489073829071345,False
es,0.17950144698688586,False
en,0.18610673645710424,False
es,0.5338506799980639,False
en,0.5763377429355697,False
es,0.6191395452828283,False
en,0.9015309173142626,False
es,0.26233202176018694,False
en,0.2588198133186395,False
en,0.3641788565573895,False
en,0.6692029551380516,False
en,0.31051821844989336,False
en,0.45947466760644723,False
es,0.3572478808242112,False
es,0.7741973969291559,False
en,0.5290147050774188,True
en,0.7281019103290023,True
es,0.6823375265972921,False
en,0.31584333173696466,False
es,0.2888715934863759,False
es,0.3804871841204788,False
en,0.11285131819033384,False
es,0.3441585802107676,False
en,0.44456127845268545,False
en,0.9389504211699348,True
es,0.9216956601766149,False
es,0.5834656693108515,False
es,0.5164614218608691,True
en,0.35281418418192245,False
es,0.7679305193545463,False
en,0.3900987005500883,False
en,0.3782841091957366,False
en,0.27997489484579013,False
en,0.5196299416166371,True
es,0.7228954843328513,True
es,0.5515229377264563,False
es,0.399243041111003,False
en,0.49984003018829803,True
en,0.5380657618480575,False
en,0.7633566383100562,False
es,0.31807934377261277,True
es,0.6587778633843168,False
en,0.2096850119449092,False
en,0.45564636436359823,False
en,0.27183663564625793,False
en,0.8472781203974125,True
en,0.576689972139721,False
es,0.4750308671073909,True
es,0.48899085472683124,False
en,0.6146794797537936,False
en,0.5406991725007533,False
es,0.6452222537355797,False
en,0.4020565106978972,True
en,0.1925949046285351,True
es,0.34545796656817324,False
es,0.7903460749584842,True
en,0.22156750709410425,False
en,0.3442142637113242,False
en,0.4322671213626596,False
en,0.6785459795196045,False
es,0.8462380763130369,True
en,0.1766980508895966,False
es,0.6135386855625294,False
en,0.3127495045006059,False
es,0.29839715230128755,False
en,0.6830697043122521,False
en,0.5073226563587938,False
en,0.09803350607311233,False
es,0.7740309596300382,True
en,0.3375570316760167,False
en,0.2360399830475712,False
es,0.5585840042591046,False
es,0.6895383887422225,False
en,0.3497662784073013,False
es,0.5148979560999419,False
en,0.7517303082272857,False
en,0.531902852078986,True
es,0.6370129663112186,True
es,0.6293682079540034,False
en,0.372863170309142,False
es,0.586788368345845,False
en,0.3490325886957521,False
es,0.2169899157683432,False
es,0.46066018325806435,False
en,0.07326305240978437,False
es,0.9195617850558337,True
en,0.6571934408078904,False
es,0.6825816644940249,True
en,0.7695628290242182,True
es,0.1728350763588145,False
en,0.5513095924625872,False
en,0.3467989992755435,False
en,0.2505502531476555,False
es,0.27463755866132683,False
en,0.4170729040910154,False
es,0.4309205766193391,False
es,0.2731994611081907,False
en,0.8300713253712323,False
en,0.3002133108588179,False
es,0.44814171945714865,False
en,0.9066175173296932,False
es,0.759419779604312,True
es,0.3333825108088538,False
es,0.2706648962905286,False
es,0.21008824119428096,True
es,0.6969305835970762,True
en,0.7940292751107738,False
es,0.5809199738962804,False
es,0.6430504275123262,False
es,0.4638929434404371,False
en,0.6149050071735491,False
es,0.6867148950337749,True
en,0.24351456250771092,False
en,0.754050244007415,False
es,0.3691684614354641,False
es,0.48613627354487743,False
es,0.17532532842825616,False
en,0.7766312430373866,True
es,0.4113069824862995,False
es,0.309176864439897,False
es,0.26216670368425876,False
en,0.7238285464204155,True
es,0.43008489065120503,False
en,0.5903961455694037,True
es,0.07968732406756066,False
en,0.534056318547189,False
en,0.7774346144583391,True
en,0.39893934260594166,False
es,0.3979388047510766,False
es,0.06306647120187614,False
es,0.5585887886061923,False
es,0.6761925199543641,False
en,0.17635576390930466,False
es,0.8386688425375974,False
es,0.6564211947745859,False
es,0.6604739457244337,True
es,0.22433959775761333,False
es,0.5902271698598776,False
es,0.38584751620898206,False
es,0.13041569933841193,False
en,0.6569942233611294,True
en,0.4343235913791525,False
en,0.02754790058508878,False
en,0.70759370434201,False
en,0.31510617514753875,False
es,0.5414172645050387,True
es,0.6318174032461747,False
es,0.19433825983370817,False
es,0.06533888520014577,False
en,0.6179053606851993,False
en,0.6341260550846016,False
es,0.22378617538804202,False
es,0.12465166122281249,False
es,0.16647228898885835,False
en,0.1640581475788899,False
en,0.5050647829720704,False
es,0.28419536901193115,False
en,0.5429302826978011,False
es,0.5814048179899032,True
en,0.41327951208101965,False
es,0.07760371530825615,False
en,0.4008841582234552,False
en,0.468763904512814,False
en,0.6165788569510764,False
es,0.4536710286346593,False
es,0.8003279876846797,True
en,0.13927426847217933,False
en,0.7199533994705052,True
en,0.6699632760171261,False
es,0.7399014186235326,False
en,0.1914288199461621,False
es,0.14193514440593175,False
en,0.5150580353205659,False
es,0.5424254728111957,False
es,0.04887132291342893,False
es,0.7026611650726668,False
en,0.5308433632912217,False
en,0.2752743348667452,False
es,0.631097033155652,False
en,0.6471057311122179,False
en,0.643085565274323,False
es,0.6593731391360921,True
es,0.5050777121233005,False
en,0.5383411829508249,True
en,0.5845042941120052,True
es,0.37097784456055427,True
es,0.6031737906495931,False
en,0.5121117743209549,False
en,0.8465308141717759,True
en,0.3706195079965419,False
en,0.6194336883043216,False
en,0.18371019728016963,False
es,0.5679426882216914,True
es,0.4894762527815183,True
en,0.6888731302871116,False
es,0.48428320062261976,True
en,0.5402819215516638,True
es,0.2875684089367906,False
es,0.28779308726103453,False
es,0.22708770367668588,False
es,0.023442085876105502,False
es,0.7406487043705143,False
en,0.48498805517372773,True
es,0.5515449468650252,False
es,0.5154108448388046,False
es,0.4587723458776366,False
es,0.27763050341882684,False
es,0.6525669986151472,True
es,0.6719466990911874,False
en,0.809297776293014,False
es,0.23030968448241204,False
es,0.0867818551843401,False
en,0.5484887060270297,False
en,0.7267355072382701,False
en,0.44812647206830764,False
en,0.2123972458229663,False
en,0.5965878243180194,False
es,0.3581661270457216,False
es,0.08177795590658687,False
es,0.6780488101828571,False
en,0.2511058237305499,False
en,0.22921937907693893,False
es,0.5821353684912963,False
en,0.790139259565001,False
es,0.5223822395691244,False
en,0.4378165235081843,False
es,0.37132565569872905,False
es,0.6284481660933631,True
en,0.18232149371530043,False
en,0.2795415612907846,False
es,0.15687801530753545,False
es,0.3930249100919852,False
es,0.2489558976162151,False
en,0.5523698967385999,False
en,0.30754217307310394,False
en,0.6203024798105634,False
es,0.4197085548825519,False
es,0.2596035298418257,False
en,0.7352016073427061,False
es,0.21936322922692192,False
en,0.8524307669052885,True
es,0.7731107732829061,True
es,0.6406304460197708,False
es,0.8944345975615612,False
es,0.12461322053757538,False
en,0.3162880750976962,False
en,0.5154506963553185,False
en,0.7377083646029317,False
en,0.7823501619514631,True
en,0.3891058710262236,False
en,0.9064431313060779,False
en,0.3884086480746353,False
es,0.5542323739032003,False
es,0.2725641943972058,True
en,0.40707327275774946,False
es,0.5221970537391152,False
es,0.25987723378798316,False
en,0.7172659797778037,False
en,0.11961292245330908,False
es,0.13742838452287712,False
en,0.6865397499988388,False
es,0.23043551088416778,False
es,0.6472670947899704,True
es,0.29510802097393424,False
es,0.03938590334702372,False
es,0.1567504346164593,False
es,0.10076598075722547,False
en,0.3425260325919801,False
es,0.6951970317375016,True
en,0.5540929397011253,False
en,0.4769544652703829,True
es,0.2501720648107651,False
es,0.24532882148197854,False
en,0.5129148079203878,True
en,0.931674700605954,True
en,0.5070129049028242,False
en,0.4857223719923004,False
en,0.4457088479157885,False
es,0.25861790701367265,False
en,0.39146649513297116,True
es,0.7048491293130367,False
es,0.7826092214019444,True
es,0.5126056301702853,False
es,0.5314958581470884,False
es,0.49470373043506377,False
es,0.35798571830493564,False
es,0.49318194565018836,False
es,0.46020811692356056,False
en,0.5193942121207048,False
es,0.46793037284807704,False
en,0.6312992219113908,False
en,0.11855704045746486,False
es,0.22970992660791964,False
en,0.7543381074383598,False
en,0.37929030666762537,False
es,0.4809011734783659,False
en,0.6963629213800153,False
es,0.4966125932940709,False
es,0.4507718216593445,False
es,0.5191951340759087,False
en,0.5314700951596509,False
en,0.6584060882368534,True
en,0.6891209021134281,False
es,0.377925529984301,False
en,0.6679388311837563,False
en,0.544838749592047,False
es,0.27247605966378685,False
en,0.39058000316471897,False
es,0.33945760861524077,False
en,0.05677019647992599,False
es,0.31123584905338975,False
es,0.7873735416464261,True
es,0.6344470091504867,False
en,0.6271861297763869,False
en,0.2568355960264531,False
es,0.34885580866701843,False
es,0.5782425785127647,False
es,0.6755103537522338,True
en,0.14409053057636334,False
en,0.15108347176587825,False
es,0.8339966875005325,True
es,0.3437881262046146,False
es,0.519562810117575,False
en,0.7171451089924656,True
es,0.6410066890367717,False
es,0.7939492753317171,True
es,0.41548074946170604,False
es,0.26576700573341205,False
es,0.38655999703108185,False
en,0.27625353646076134,False
en,0.14666041389124326,False
en,0.06332373162873244,False
es,0.43715471081889445,False
es,0.5269258426416332,False
es,0.6922159953323587,False
en,0.4067712201238225,False
es,0.7304196890320492,False
es,0.21033755711612293,False
en,0.356821265954355,False
es,0.5399024508576603,False
en,0.9755891486683432,True
en,0.16209185978166704,False
en,0.3902404096633911,False
en,0.6047746216562655,False
en,0.4142743233651109,False
es,0.6979561221957603,False
es,0.6944704871044795,False
es,0.6574324491693249,False
es,0.37866183764517203,False
es,0.679049678011254,False
en,0.3488167920383846,False
es,0.4662078483561913,False
es,0.38027429466657914,False
es,0.33057938075875587,True
en,0.3116218708580088,False
es,0.06388227689330538,False
es,0.7869591010953075,True
en,0.8207350343169578,True
en,0.4637342513602375,False
en,0.7176769900594087,False
en,0.3128279095234076,False
es,0.3191978117222703,False
en,0.6792966398367366,True
es,0.4639913092038959,False
en,0.4566460621557977,False
es,0.7303335058707058,False
en,0.5950725534344515,False
en,0.703202775011508,True
es,0.7536482093108675,True
en,0.6391211974985394,False
en,0.3137256661167328,False
es,0.518990261205625,False
en,0.3948769423324934,False
en,0.7971554238876389,True
en,0.8536558185646641,True
es,0.7224578250415948,False
en,0.6396241458154798,True
en,0.3467361668570443,False
es,0.7613381571546448,True
en,0.5816194941605924,False
en,0.30500961982323455,False
en,0.5962791455194971,False
es,0.6147415965942713,False
es,0.47710910721063776,False
en,0.7656597395349096,True
es,0.42647316014791375,False
en,0.4257477152938027,False
en,0.5789523275550973,False
es,0.3157474346027451,False
en,0.8395128010378047,False
es,0.4692306067010923,False
en,0.7695541620878513,False
en,0.8127046868764894,True
es,0.056605202907432345,False
es,0.6227105081950495,True
es,0.8355980628319585,True
es,0.8138530658823235,True
en,0.0842244395876541,False
en,0.47628379912862673,False
es,0.6743242404852358,False
es,0.7039104051403209,True
es,0.6845934135465792,False
en,0.20171775007188145,False
es,0.13995374527566987,False
en,0.7326903223141744,True
es,0.84121901207383,False
en,0.7908497763432739,False
en,0.8084696232183024,True
es,0.783983384926078,True
es,0.3986436778492558,False
es,0.6992676030945046,True
en,0.8102334933549874,True
es,0.3764373117362164,False
es,0.19346843793147128,False
es,0.5545216315279553,True
en,0.23170930528744424,False
en,0.03921231051092229,False
es,0.40901875062218923,False
en,0.19689718793233296,False
es,0.1670448717861313,False
es,0.7050051801315336,False
en,0.27072881791366177,False
es,0.360925322244086,False
es,0.3732114525842699,False
en,0.5959888623201413,False
en,0.6895670883117151,True
en,0.9002491188779466,True
es,0.6572550828601597,True
es,0.4691216308105637,True
en,0.5511233654898657,False
es,0.28700805131284846,False
es,0.5350331031539953,False
en,0.37900138473774814,False
es,0.7890089890072721,False
en,0.6917247286564193,False
en,0.09428331130767496,True
es,0.12423548595832026,False
en,0.6926183818478397,False
en,0.3618789166743731,False
es,0.593284423908857,False
en,0.5206543773546136,True
es,0.43340659458887415,False
en,0.4555805292708995,False
es,0.1550919963122931,False
es,0.4731896722294675,False
es,0.26327303723462,False
es,0.6694475166343278,False
en,0.6299253154676789,False
en,0.20078165204659798,False
es,0.43960410845589465,False
es,0.6135369735750605,False
en,0.4254725675797768,False
en,0.5567495141344063,False
es,0.4634625020786904,False
es,0.911166807278216,False
en,0.8770363114711973,True
en,0.17603171555112326,False
es,0.668950620843534,False
en,0.5255579077109894,False
es,0.8178566210874271,True
es,0.5447415227286514,False
es,0.9520697460080926,False
en,0.43923420255307344,False
es,0.6343589441771057,True
es,0.7064333973804258,True
en,0.6608133969093597,False
es,0.6704211823457211,True
es,0.08825770022953588,False
en,0.2073932403325474,False
es,0.14032697521826876,False
en,0.3524853169117043,False
es,0.38523954082150874,False
en,0.5641358398714205,False
es,0.1390465629171653,False
en,0.3168345415164799,False
en,0.5593067563771138,False
en,0.7488760460109998,True
en,0.7406497258231605,True
en,0.6350954517725557,False
es,0.6397809407446866,False
es,0.11153283216928127,False
en,0.6933908775132172,False
es,0.22580753493932074,False
en,0.2900081456606964,False
es,0.022894434925881824,False
en,0.5954558819498135,False
en,0.2172566614733037,False
en,0.3287687416318216,False
es,0.07874860233649499,False
en,0.5601225628525341,False
es,0.601047947109272,False
en,0.9313567950733621,False
en,0.7356745124664152,True
en,0.5843499135351098,False
es,0.49108643933823665,False
en,0.9279609635259514,True
en,0.23460010116521762,False
es,0.32297790195488657,False
en,0.5834301078696916,False
en,0.3922302446768212,False
en,0.7046276478530415,False
en,0.7822986408251067,True
es,0.2005401197446242,False
es,0.6091075836922433,False
en,0.35637167053589924,False
en,0.4795142095261244,True
en,0.5600693998454461,True
en,0.21980272541465645,False
es,0.48924926922396234,False
en,0.7482057692376097,False
en,0.2078338968648658,False
es,0.5329830753874921,False
en,0.26678967103349244,False
es,0.8269365620690116,False
en,0.22461909291685553,False
es,0.19102192743133642,False
es,0.28381832569852095,True
es,0.9310463389242526,True
en,0.4457031859248556,False
en,0.314243854059756,False
en,0.3598198290189184,False
es,0.634559033059628,False
en,0.8134041235693332,False
es,0.43826666061972447,False
en,0.8216869624885019,True
es,0.4476872848297046,False
es,0.7407684866010578,False
es,0.8012077315729822,True
en,0.9628536280101335,True
es,0.32750183054894927,False
en,0.16679539980419733,False
es,0.42784626242792284,True
es,0.5914132047586332,False
en,0.5924134558165206,False
en,0.4926971618699331,False
en,0.871591629471492,False
es,0.8529092171504336,True
en,0.27196723919888544,False
en,0.15791691939567468,False
en,0.5881948854533049,False
en,0.44573751149148344,False
en,0.8951590592336733,True
en,0.48591556000802166,False
es,0.3114346855694121,False
es,0.3123069206851392,False
es,0.2686599489360995,False
es,0.8684775659402993,True
en,0.633027813473825,False
en,0.1814373919237822,False
en,0.5225084998675098,True
es,0.8716813520401071,False
en,0.09813322232545289,False
en,0.33773184007386764,False
es,0.45573306801832375,False
en,0.5973564867458372,False
es,0.618084642818469,False
en,0.17056642384013976,False
es,0.9124487476006024,False
es,0.42657985598383596,False
en,0.3339195565583761,False
en,0.36758679996883303,False
es,0.34835323873435886,False
es,0.20890282246635644,False
en,0.17037898235902424,False
es,0.4561446268352453,False
en,0.9254978870993295,True
es,0.6668206611996411,False
en,0.6299101046667333,False
en,0.35821537111192636,False
en,0.06301467706510197,False
es,0.33081233274329513,False
en,0.3227654709814348,False
en,0.470266078821453,False
en,0.19285973122067895,False
es,0.6840216836247871,False
en,0.9342701466324871,True
en,0.41101443120185516,False
es,0.47386727227932945,False
es,0.5002347448364239,False
en,0.1034358968486815,False
en,0.7376206607115784,False
es,0.8587959667356109,False
en,0.8608970533481569,False
es,0.20820696137296382,False
es,0.35393155033620766,False
en,0.6188036610779379,False
en,0.757839314512845,True
en,0.5681186406347849,True
en,0.5619978392899937,False
es,0.3591773070963086,False
es,0.4142452649528432,True
en,0.6295589710776809,False
en,0.2222502611758589,False
es,0.36955415095621574,False
es,0.7423260980206638,True
en,0.468112696833397,False
en,0.4831459631334205,False
en,0.24087371659162346,False
en,0.4350492734056121,True
en,0.48801487092304957,True
en,0.12461046538856425,False
en,0.46276393769077695,False
en,0.9603198041729771,True
en,0.20565211528732769,False
es,0.6051796245023113,True
es,0.5773417302775414,True
en,0.17808216180980696,False
es,0.7807654318715602,True
es,0.29925849679163363,False
es,0.6892886230253326,True
en,0.7273528535429772,False
es,0.6871078502400623,True
es,0.23478207520426694,False
en,0.2830355266739915,False
es,0.303763261796099,False
en,0.1760648120384224,False
es,0.10931697828802993,False
es,0.31103682691664064,False
es,0.30670065406096914,False
es,0.7981059301355954,False
es,0.6081435696235543,False
es,0.2668955391742218,False
en,0.6226003359117311,True
es,0.20299615201955565,False
en,0.24949817242539776,False
en,0.7519901399622518,False
es,0.08807461132877988,False
en,0.605555630738712,False
en,0.33865227517431923,False
en,0.5190017992127176,False
es,0.2728864857493224,False
es,0.012554296894264749,False
es,0.6455910431216973,False
en,0.4969323055268426,True
es,0.3698279163427579,False
en,0.09362886466723891,False
es,0.18630817470644717,False
es,0.08161130999414709,False
es,0.25550532791658365,False
es,0.7486419292935891,False
es,0.6123737761206194,True
es,0.7788363297259007,False
es,0.4303508634259105,False
es,0.026326825829972037,False
en,0.5907889587393803,False
es,0.6648727505236876,False
en,0.883631933045496,True
en,0.8033132672338046,False
es,0.1705823165220581,False
en,0.5852505677102129,True
en,0.6696872112778157,False
es,0.47678473089320494,False
en,0.2381868738620631,False
en,0.35688273819125244,False
es,0.3085019853286814,False
en,0.3874469058180345,False
es,0.46032880988510244,False
en,0.1492029430685151,False
es,0.6771273490234863,False
en,0.41753568463016494,False
en,0.13748510248107487,False
es,0.14507232442174559,False
es,0.36793506771767037,False
es,0.9302794482179214,True
en,0.678475179845917,False
es,0.5003364683718085,False
en,0.4715311698220431,False
es,0.3183889490063358,False
es,0.6298497762166493,True
en,0.555552704771346,False
en,0.7255679542385504,False
en,0.5532230547356412,False
en,0.4331504552796382,True
es,0.8825237026257847,False
es,0.6369594929774166,False
en,0.5578620567313041,False
es,0.4369057065941209,False
es,0.73160736133177,False
es,0.3556949174316627,False
en,0.7645632407905125,False
en,0.09641830187605381,False
es,0.137421818229534,False
en,0.08379850466545703,False
es,0.49949356479178864,False
es,0.825804254966817,False
es,0.3025820376654565,False
en,0.155508288812076,False
en,0.49625623756622544,False
en,0.6325260066293763,True
en,0.6519000373006046,True
es,0.8614129920900169,False
en,0.6645402173987262,False
es,0.4501984246390258,False
en,0.5825503015569986,True
en,0.1561252999343828,False
es,0.2109977168608974,False
en,0.7719489885638205,True
en,0.9642167510168473,True
en,0.7889942953525747,False
en,0.559892980366337,True
en,0.6745740962868801,False
es,0.1917809680411461,False
es,0.5574125319673476,False
en,0.0706935195142542,False
es,0.6234700243530206,False
es,0.5631215370171612,True
es,0.31501215822598044,False
en,0.27994558420101934,False
es,0.5887403910457976,False
en,0.34986809957152104,False
es,0.25815854079683825,False
es,0.3682254537944721,False
en,0.34696403184806823,False
en,0.440229592261934,False
en,0.7036867052321807,False
es,0.1228539646673903,False
es,0.41363494268223533,False
es,0.2000078285840964,False
es,0.37336903978635744,False
en,0.5654754722632127,False
es,0.49833471338500507,False
es,0.6175766919423507,False
en,0.701940553614995,True
en,0.4127617394977713,False
es,0.7110337590614783,True
en,0.1436508490840763,False
en,0.9114202730234168,True
es,0.6868391962357976,True
es,0.7691419791332735,True
es,0.12075024724469542,False
en,0.3864036704967287,False
en,0.7043202619283493,True
en,0.8118585120061902,True
es,0.19459569989895373,False
es,0.6054145726793531,False
es,0.39515213310757846,False
es,0.12374827817367463,False
en,0.12500752246712807,False
en,0.8069191291297181,True
es,0.6003469808599932,True
es,0.5310082944824236,False
en,0.5283704982385664,False
en,0.3074011418258498,False
es,0.3843007629682709,False
es,0.5496317237889082,False
en,0.4248164732960735,False
es,0.16588739442522085,False
es,0.3187474015230452,False
es,0.5739819361557006,False
en,0.49134717673496736,True
es,0.6437563374638193,True
es,0.6023893361689626,False
en,0.38816770894327024,False
en,0.45299856762459195,False
es,0.3737151540135943,True
en,0.652276785099987,False
en,0.2173143096451869,False
es,0.8768720803270234,True
en,0.141648340013056,False
en,0.6717336273717699,False
en,0.3106167916827761,False
en,0.4568580854583293,False
en,0.05682206866736372,False
en,0.5003422438647389,False
es,0.35855534094816416,False
en,0.6290826681247282,True
en,0.5452875488371909,False
es,0.07623319534210792,False
en,0.579703553273332,False
es,0.8255738484032825,True
en,0.5816658564283193,True
es,0.1923091968935398,False
en,0.4697969820831297,True
en,0.21204075747177795,False
en,0.6663542005336154,False
en,0.46740862947285544,False
es,0.47906806437736277,False
es,0.7743715925780563,True
en,0.29204577844024554,False
es,0.7224555358661112,True
es,0.5442703004956437,False
es,0.3761957824979277,False
es,0.37915786081992864,False
en,0.32330453812478727,False
es,0.29897968122248153,False
en,0.5096016031620159,False
en,0.449252939875273,False
es,0.08173408657759097,False
es,0.09015068553937279,False
es,0.6443590693774002,False
es,0.2586943902373676,True
en,0.4051953316728739,False
es,0.2711919833102479,False
en,0.7834407794373363,False
en,0.6471905302180956,False
es,0.6696367390047131,False
es,0.41077984301294107,False
en,0.39233644421371777,False
es,0.49534741668895377,True
en,0.32682741840763446,False
en,0.4106118866889899,False
es,0.4696965203353991,False
es,0.33565864362437153,False
en,0.405803497682536,False
en,0.5656181995335988,True
es,0.27180211104062846,False
en,0.8408969279222901,True
es,0.23983687013167113,False
en,0.1984850719943797,False
en,0.572406595839524,False
es,0.6047367830755861,False
en,0.7658618580357826,False
en,0.28913622504667674,False
en,0.22320189433275905,False
en,0.3930121815506637,False
en,0.21575116756732893,False
en,0.07442436568800777,False
es,0.3545240952126474,False
es,0.40602940372850477,False
es,0.16201678789918167,False
es,0.29516274812548027,False
es,0.6760433197556767,False
es,0.5091462261993575,False
en,0.8736062008459303,True
en,0.5720208110504116,False
en,0.24045376171142788,False
en,0.5683399564750221,False
en,0.543969151465428,False
en,0.18606742763729242,False
en,0.4155242963810583,False
es,0.26013965145589113,False
es,0.301713099840894,False
en,0.4540413817177443,False
es,0.27546664353167766,False
en,0.4007574177144465,True
en,0.5278288157672107,False
es,0.3264300377072643,False
es,0.5919507290935213,False
en,0.44958885495819406,False
en,0.3923277455811577,False
es,0.4991501396709714,False
es,0.49055990504673913,False
es,0.43979968148982784,False
en,0.7166639540945754,True
es,0.560772216794881,False
en,0.5699328404345297,False
es,0.28888857245570376,False
en,0.4178683277235363,True
es,0.39364536716258125,False
es,0.3159030140186701,False
es,0.45863412664801256,False
en,0.2966391404908134,False
en,0.49999010213864414,False
en,0.6878786365983852,False
es,0.1855799683342165,False
en,0.21385547434134533,False
es,0.4161857856419717,False
en,0.36904107999410807,True
en,0.7788639942884786,False
es,0.06503681995942881,False
en,0.766691756894684,True
es,0.7916615826089891,True
en,0.6595449589167336,False
en,0.826430326591149,True
es,0.4825619638780618,False
en,0.3599935042879005,False
en,0.04618794348113964,False
en,0.3013871960177104,False
es,0.4968378875086198,False
es,0.43292032184809875,False
es,0.27064167942033235,False
es,0.9302870650734764,True
en,0.6393161051799956,False
en,0.48600229504804837,False
es,0.26905243322609307,False
es,0.1332851802092936,False
es,0.5093256700739978,False
es,0.8217119352653566,False
en,0.5783233886596789,False
en,0.26735556027078045,False
es,0.5971688734352629,True
en,0.6462363190811824,False
es,0.29814884834965755,False
en,0.7977924608573821,False
en,0.8757570746529436,True
es,0.515104183967331,False
en,0.711069445181556,False
es,0.2563753809335265,False
es,0.6286853765326902,False
en,0.7456457303242556,False
es,0.5328875692338231,False
en,0.19086557396424855,False
en,0.14257715739206062,False
en,0.538133942707917,False
en,0.5008505240544797,False
es,0.7026409052272644,True
es,0.8693351209123011,False
es,0.15951023049528346,False
en,0.2749876153603378,True
en,0.4279609059025205,False
es,0.7202493179614601,False
en,0.5436951632689233,True
en,0.33690422388482216,False
es,0.3676086229232807,False
en,0.5606149340507008,False
en,0.4609813964188744,False
en,0.3150405153904224,False
en,0.19193829604987878,False
en,0.5094594069828328,False
es,0.3331095959175851,False
es,0.5476029416710462,False
es,0.6044270693343398,False
es,0.6960868683353081,True
es,0.5237956709111612,False
es,0.6812179407842748,False
es,0.2646059651101096,False
en,0.8457397642229659,False
en,0.967232687342156,False
es,0.332019378512059,False
es,0.3994376906101337,False
en,0.19210277435612624,False
en,0.41648481155819356,False
en,0.5003812880345652,True
es,0.6044963553253601,False
en,0.5351473600325627,False
en,0.47442136738907636,False
en,0.6000490746119492,True
en,0.12980193915190075,False
es,0.09799357163258039,False
es,0.5177991128052954,False
en,0.062995180889991,False
en,0.603881861064794,False
en,0.6324814427134616,False
en,0.5059135025705493,False
es,0.5700292012090876,False
es,0.8917043825227081,True
es,0.9059137229568013,True
es,0.12064828947249,False
es,0.8093903100806085,False
es,0.300125636236768,False
es,0.16333688030182447,False
es,0.2876158564851231,False
en,0.6683843325150084,False
es,0.8908485712018457,True
es,0.14396541609099453,False
es,0.6781295345537296,True
en,0.6901555625477115,True
es,0.29781383061655503,False
en,0.9338420931188145,False
es,0.5412856215693325,False
en,0.34755830432266466,False
en,0.8182812021357049,True
es,0.24639340894046685,False
en,0.3872752915113726,False
en,0.9063613203608019,True
es,0.7890528583463859,True
es,0.4910534329436409,False
en,0.49578926924066785,False
es,0.5009195930599297,False
es,0.44910726994172745,True
es,0.30520180983542045,False
es,0.29556282495415465,False
en,0.7932715471815621,False
es,0.8658441417768642,False
es,0.6496501915647154,False
en,0.470230050552846,False
en,0.9142954186532353,True
es,0.3280647484784658,False
es,0.37273723214009796,False
es,0.6210195469418468,False
es,0.6001484295046123,False
es,0.3333033426753542,False
es,0.8197600391907011,False
es,0.6090328098248361,False
es,0.5476621321481099,False
en,0.20306458987838144,False
es,0.3972728629940938,False
en,0.6765699450801543,True
es,0.5725494337595738,False
en,0.4702691241476344,False
es,0.7811261613005994,True
es,0.34107576024925734,False
es,0.3332458398923436,False
en,0.33187365635778887,False
es,0.19173048579586607,False
es,0.7003201971354478,False
en,0.22459604561207996,False
en,0.6117702378320926,False
es,0.8112239277123019,False
en,0.922393056076916,True
en,0.45899693400489666,False
es,0.6717208543503951,True
en,0.8204120683776025,False
en,0.26566337679201757,False
es,0.38659868667968883,False
es,0.4172791777528314,False
es,0.7675547141626564,False
en,0.1593896357358624,False
es,0.2379056767504705,False
es,0.7548139174097754,False
en,0.689042774488899,False
en,0.11294768992053997,False
es,0.7501793538266693,False
